id,company,product,type_name,inches,ram,weight,cpu_brand,cpu_generation,os_type,gpu_brand,gpu_type,memory_hdd,memory_ssd,memory_hybrid,memory_flash_storage,ips,retina,touchscreen,resolution_x,resolution_y,price
6456744,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4,2.2,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,799
3310709,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,2.2,Intel,i3,No OS,Nvidia,dedicated,2000,0,0,0,0,0,0,1366,768,459
6594000,Dell,Inspiron 3567,Notebook,15.6,4,2.3,Intel,i5,Windows,AMD,dedicated,500,0,0,0,0,0,0,1920,1080,585
4076147,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1377
7749329,Dell,Alienware 17,Gaming,17.3,16,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,3012
5376127,Toshiba,Satellite Pro,Notebook,15.6,8,2.0,Intel,i5,Windows,Intel,integrated,500,0,0,0,1,0,0,1920,1080,860
1084004,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8,2.0,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,3840,2160,1299
9572839,Mediacom,SmartBook Edge,Notebook,13.3,4,1.2,Intel,Quad,Windows,Intel,integrated,0,32,0,0,1,0,0,1920,1080,369
7494434,Asus,ROG Strix,Gaming,15.6,8,2.3,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1649
8955418,Dell,Latitude 5580,Notebook,15.6,8,1.93,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1369
6801203,Dell,Inspiron 5570,Notebook,15.6,8,2.2,Intel,i5,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,797
4520479,HP,250 G6,Notebook,15.6,4,1.86,Intel,Quad,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,398
3373482,HP,Omen 15-ce006nv,Gaming,17.3,12,2.62,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,1799
5397402,Lenovo,Thinkpad E470,Notebook,14.0,8,1.87,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,859
1935950,Dell,XPS 13,Ultrabook,13.3,8,1.2,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1399
1286032,Dell,Vostro 5468,Notebook,14.0,4,1.6,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,735
3007298,HP,Envy 13-AB020nr,Ultrabook,13.3,8,1.34,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,3200,1800,1145
5988701,Acer,Aspire 7,Gaming,15.6,8,2.4,Intel,i5,Linux,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,798
2508197,Asus,VivoBook X540YA-XX519T,Notebook,15.6,4,2.0,AMD,7110,Windows,AMD,dedicated,500,0,0,0,0,0,0,1366,768,349
5252103,HP,ProBook 450,Notebook,15.6,4,2.1,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,705
6187500,Lenovo,ThinkPad E470,Notebook,14.0,4,1.87,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,785
3092975,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,4,2.15,Intel,i5,No OS,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,462
5033410,HP,250 G6,Notebook,15.6,4,1.86,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,397
1536532,Lenovo,ThinkPad T570,Notebook,15.6,8,1.99,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,1729
9147252,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,2.2,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,499
1520270,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1116
7521306,Dell,Alienware 17,Gaming,17.3,16,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,2699
2260492,HP,17-X047na (i3-6006U/8GB/1TB/W10),Notebook,17.3,8,2.65,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1600,900,544
1185406,HP,ProBook 470,Notebook,17.3,8,2.63,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,1280
7356172,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,4,2.0,Intel,Dual,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,224
4919491,Mediacom,SmartBook 130,Notebook,13.3,4,1.35,Intel,x5-Z8350,Windows,Intel,integrated,0,0,0,32,1,0,0,1920,1080,255
5229469,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6,2.8,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1600,900,949
3858788,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,6,1.91,AMD,A10-9620P,Windows,AMD,dedicated,0,128,0,0,1,0,0,1920,1080,568
8005269,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,617
6377825,Acer,Spin SP111-31,2 in 1 Convertible,11.6,4,1.25,Intel,Dual,Windows,Intel,integrated,0,0,0,32,1,0,1,1920,1080,349
2317731,Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,15.6,4,2.05,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,630
6008932,HP,EliteBook 1030,Ultrabook,13.3,16,1.16,Intel,M,Windows,Intel,integrated,0,512,0,0,1,0,1,3200,1800,1965
2242324,Lenovo,Thinkpad P71,Notebook,17.3,8,3.4,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,2999
6180401,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,8,2.5,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,839
6064512,Dell,XPS 13,Ultrabook,13.3,8,1.21,Intel,i5,Windows,Intel,integrated,0,128,0,0,1,0,1,3840,2160,1599
8329450,Dell,Latitude 5580,Notebook,15.6,4,1.93,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,959
9248871,Fujitsu,Lifebook A557,Notebook,15.6,8,2.2,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,739
7003143,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,2.2,Intel,Quad,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,344
1616058,Lenovo,ThinkPad L470,Notebook,14.0,4,2.02,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,990
7766275,HP,ZBook 17,Workstation,17.3,8,3.14,Intel,i5,Windows,Nvidia,dedicated,500,0,0,0,0,0,0,1600,900,1860
5140579,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,8,1.94,Intel,Quad,Windows,Intel,integrated,2000,0,0,0,0,0,0,1366,768,389
1719039,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,6,1.95,AMD,A9-9420,Windows,AMD,dedicated,0,256,0,0,1,0,0,1920,1080,649
5472768,Lenovo,Thinkpad E570,Notebook,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,830
8622300,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,4,2.05,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,685
4815557,Mediacom,SmartBook 141,Notebook,14.0,4,1.4,Intel,x5-Z8350,Windows,Intel,integrated,0,32,0,0,0,0,0,1920,1080,249
7781978,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,16,1.24,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,1920,1080,1865
4793266,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,32,4.6,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,2663
5665389,MSI,GT73VR Titan,Gaming,17.3,16,4.14,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,0,0,0,1920,1080,2729
5322452,Dell,Inspiron 3567,Notebook,15.6,8,2.2,Intel,i7,Linux,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,749
9251636,Mediacom,SmartBook Edge,Notebook,14.0,4,1.45,Intel,Quad,Windows,Intel,integrated,0,32,0,0,1,0,0,1920,1080,389
5550925,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,1008
4558723,HP,ProBook 430,Notebook,13.3,4,1.49,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,719
9142853,Dell,Latitude 5580,Notebook,15.6,16,1.93,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1537
9349917,Dell,Chromebook 11,Netbook,11.6,4,1.26,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,16,0,0,0,1366,768,295
8325347,MSI,GT80S 6QE,Gaming,17.3,16,4.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,2349
5407218,HP,Omen 17-AN010nv,Gaming,17.3,16,3.78,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,1498
8343789,Lenovo,Thinkpad T460s,Ultrabook,14.0,12,1.4,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1673
5329753,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,12,2.2,Intel,i7,Windows,Intel,integrated,1000,0,0,0,0,0,1,1366,768,609
7882716,Asus,ROG Strix,Gaming,17.3,8,2.73,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1770
9507949,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,8,2.2,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,1,1366,768,739
3067292,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,12,2.2,AMD,9720P,Windows,AMD,dedicated,0,512,0,0,0,0,0,1920,1080,949
2220999,Dell,Inspiron 3179,2 in 1 Convertible,11.6,4,1.39,Intel,M,Windows,Intel,integrated,0,128,0,0,0,0,1,1366,768,603
1381524,Samsung,Notebook Odyssey,Notebook,15.6,16,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1699
6256458,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,4,2.8,Intel,i3,No OS,Intel,integrated,500,0,0,0,0,0,0,1920,1080,529
4766598,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,8,2.29,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,459
9058977,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,1.37,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,2025
1312531,Lenovo,Thinkpad T470p,Notebook,14.0,8,1.7,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1474
9639403,Dell,Latitude 5289,2 in 1 Convertible,12.5,8,1.34,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1670
1015923,Dell,Precision 3520,Workstation,15.6,8,2.06,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,1,1920,1080,1763
3700984,HP,EliteBook 850,Notebook,15.6,8,1.84,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1219
7322853,HP,ProBook 450,Notebook,15.6,4,2.1,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,668
5406650,Acer,Aspire 1,Notebook,14.0,4,1.6,Intel,Quad,Windows,Intel,integrated,0,0,0,32,0,0,0,1920,1080,329
4309911,MSI,Laptop MSI,Gaming,17.3,16,4.14,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,2199
9304580,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,465
3455213,MSI,GS63VR 7RF,Gaming,15.6,16,1.8,Intel,i7,Windows,Nvidia,dedicated,2000,256,0,0,0,0,0,3840,2160,2299
4742717,Toshiba,Tecra Z50-C-144,Notebook,15.6,8,2.2,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1399
9165471,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,6,2.4,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,564
1939641,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8,2.0,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1299
5202705,Acer,Swift SF114-31-P5HY,Notebook,14.0,4,1.6,Intel,Quad,Windows,Intel,integrated,0,0,0,128,0,0,0,1366,768,349
5287124,Lenovo,Thinkpad P51,Notebook,15.6,32,2.5,Intel,E3-1535M,Windows,Nvidia,dedicated,0,1000,0,0,1,0,0,3840,2160,4899
6735575,Dell,Inspiron 7559,Gaming,15.6,16,2.59,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,879
6959506,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i3,Linux,Intel,integrated,1000,0,0,0,0,0,0,1366,768,443
6270316,Dell,Inspiron 3567,Notebook,15.6,4,2.25,Intel,i3,Linux,Intel,integrated,1000,0,0,0,0,0,0,1366,768,359
9172061,Dell,Latitude 5580,Notebook,15.6,4,1.93,Intel,i5,Linux,Intel,integrated,500,0,0,0,0,0,0,1366,768,869
8736671,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,8,3.0,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1168
7363621,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i5,Linux,AMD,dedicated,0,128,0,0,0,0,0,1920,1080,569
8775564,HP,EliteBook 850,Ultrabook,15.6,8,1.84,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1389
1223664,MSI,GT62VR 7RE,Gaming,15.6,16,2.94,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2267
7314249,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,4,1.25,Intel,Quad,Chrome OS,Intel,integrated,0,0,0,32,1,0,1,1366,768,379
8314710,HP,ProBook 650,Notebook,14.0,8,2.31,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1124
4940461,Lenovo,ThinkPad T470,Notebook,14.0,8,1.65,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1465
8489997,Dell,Inspiron 5570,Notebook,15.6,4,2.2,Intel,i5,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,776
7252026,Fujitsu,LifeBook A557,Notebook,15.6,8,2.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,799
1178786,HP,EliteBook 850,Notebook,15.6,4,1.88,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,932
6218853,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8,2.2,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,899
7513312,Mediacom,SmartBook 140,Notebook,14.0,2,1.4,Intel,x5-Z8350,Windows,Intel,integrated,0,0,0,32,0,0,0,1920,1080,239
1923343,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4,2.2,Intel,i5,No OS,Intel,integrated,0,128,0,0,0,0,0,1920,1080,468
7692042,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,6,1.5,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,1,1920,1080,639
9748627,Dell,XPS 15,Notebook,15.6,8,2.0,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1820
3591694,Asus,ZenBook 3,Ultrabook,14.0,16,1.1,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1900
6037519,Dell,Inspiron 7567,Gaming,15.6,16,2.62,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1479
8976452,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,4,1.8,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,829
8812033,Lenovo,Ideapad 320-15ISK,Notebook,15.6,4,2.2,Intel,i3,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,579
4371156,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,8,2.0,Intel,Dual,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,399
4231761,Asus,VivoBook Pro,Notebook,15.6,8,1.99,Intel,i5,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,906
9891483,Dell,XPS 13,Ultrabook,13.3,8,1.23,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,3200,1800,1869
9525381,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,1.42,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,249
2330390,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,8,1.37,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1757
8681428,Dell,XPS 15,Notebook,15.6,16,2.06,Intel,i7,Windows,Nvidia,dedicated,0,1000,0,0,0,0,1,3840,2160,2399
7157825,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1109
7120412,HP,17-AK091ND (A9-9420/8GB/1TB/W10),Notebook,17.0,8,2.6,AMD,9420,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1600,900,520
3086218,Lenovo,ThinkPad X1,Ultrabook,14.0,16,1.14,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,2450
5187293,Asus,ROG GL553VE-FY022,Gaming,15.6,8,2.5,Intel,i7,No OS,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,1169
4056108,Acer,Extensa EX2540,Notebook,15.6,4,2.4,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,450
4456903,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,4,1.43,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,274
1701173,Acer,Swift 3,Ultrabook,14.0,8,1.8,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,919
8042226,Razer,Blade Pro,Gaming,14.0,16,1.95,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,2599
7967441,Toshiba,Portege Z30-C-16J,Notebook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1213
3806902,Lenovo,Thinkpad X270,Ultrabook,12.5,8,1.36,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1584
2044920,Asus,ROG G701VI,Gaming,17.3,32,3.8,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,1,0,0,1920,1080,2799
8416477,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,8,2.4,Intel,i5,Linux,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,709
6431487,Dell,XPS 13,Ultrabook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1449
8903657,MSI,GL62M 7REX,Gaming,15.6,8,2.2,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1191
2264124,HP,250 G6,Notebook,15.6,4,1.86,Intel,i3,No OS,Intel,integrated,500,0,0,0,0,0,0,1366,768,364
6652716,Toshiba,Tecra A50-D-11M,Notebook,15.6,8,2.0,Intel,i5,Windows,Intel,integrated,500,0,0,0,1,0,0,1920,1080,1064
7264795,Dell,Inspiron 5570,Notebook,15.6,8,2.2,Intel,i7,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,919
5332509,Dell,Inspiron 5570,Notebook,15.6,16,2.2,Intel,i7,Windows,AMD,dedicated,2000,256,0,0,0,0,0,1920,1080,1135
1035430,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,8,3.31,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1196
2822622,Dell,Alienware 17,Gaming,17.3,32,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,1,0,0,3840,2160,3147
1445640,Dell,Latitude E7470,Notebook,14.0,8,1.56,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1229
4934848,Lenovo,Ideapad 320-15IAP,Notebook,15.6,4,2.2,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,419
2418086,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,2.2,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,535
5780284,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,6,2.04,Intel,i3,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,539
7501237,MSI,GP72VR Leopard,Gaming,17.3,8,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1486
3252512,Toshiba,Satellite Pro,Notebook,15.6,4,2.1,Intel,i3,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,498
3295843,Dell,Latitude 3580,Notebook,15.6,8,2.06,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,955
7516903,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,8,2.1,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,745
2042182,Toshiba,Tecra Z50-D-10E,Notebook,15.6,8,2.0,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1258
5489717,Acer,Aspire 3,Notebook,15.6,4,2.1,Intel,i3,Linux,Intel,integrated,0,128,0,0,0,0,0,1366,768,412
9521144,Microsoft,Surface Laptop,Ultrabook,13.5,8,1.252,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,2256,1504,1867
6348436,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,8,1.9,Intel,i5,Windows,AMD,dedicated,1000,128,0,0,0,0,0,1920,1080,817
6095437,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,8,1.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1034
8413377,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,2.2,AMD,E2-9000,Windows,AMD,dedicated,0,128,0,0,0,0,0,1366,768,349
8221945,HP,Pavilion X360,2 in 1 Convertible,14.0,4,1.63,Intel,i3,Windows,Nvidia,dedicated,0,128,0,0,1,0,1,1920,1080,699
7201308,MSI,GP62 7RDX,Gaming,15.6,16,2.4,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,1294
2964317,Asus,Zenbook 3,Ultrabook,14.0,8,1.1,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1135
3354615,HP,Chromebook X360,2 in 1 Convertible,11.6,8,1.4,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,64,0,0,1,1366,768,495
8226367,LG,Gram 15Z975,Ultrabook,15.6,8,1.09,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,2299
7206465,Acer,Aspire VX5-591G,Gaming,15.6,16,2.5,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1299
1980644,MSI,GV62M 7RD,Gaming,15.6,8,2.2,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,997
7768655,Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Notebook,15.6,4,1.86,Intel,Dual,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,419
9224516,Dell,Alienware 15,Gaming,15.6,16,3.21,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,2051
4910469,HP,17-bs000nv I3,Notebook,17.3,4,2.5,Intel,i3,Windows,AMD,dedicated,0,256,0,0,1,0,0,1920,1080,699
8763796,Lenovo,Yoga 730,2 in 1 Convertible,13.3,8,1.19,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,1499
8495640,Dell,Alienware 15,Gaming,15.6,16,3.49,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2813
4678754,HP,250 G6,Notebook,15.6,4,1.86,Intel,i5,Windows,AMD,dedicated,500,0,0,0,0,0,0,1366,768,612
2633512,Dell,Inspiron 3567,Notebook,15.6,4,2.2,Intel,i3,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,545
4741948,HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,Notebook,17.3,6,2.65,AMD,9600P,Windows,AMD,dedicated,2000,0,0,0,1,0,0,1920,1080,569
3373553,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,4,2.1,Intel,Dual,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,318
2770713,Acer,Chromebook 14,Notebook,14.0,4,1.45,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,0,0,0,1366,768,375
9913428,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,4,1.7,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,699
5943946,HP,ZBook 17,Workstation,17.3,8,3.14,Intel,i7,Windows,Nvidia,dedicated,500,0,0,0,0,0,0,1920,1080,1907
9987866,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,1.42,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,2560,1440,2590
6407922,Toshiba,Satellite Pro,Notebook,13.3,8,1.5,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,973
4605268,Acer,TravelMate B117-M,Netbook,11.6,4,1.4,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,269
3113401,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,16,1.38,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,1920,1080,1749
9138937,Asus,Chromebook Flip,2 in 1 Convertible,12.5,4,1.2,Intel,M,Chrome OS,Intel,integrated,0,0,0,64,0,0,1,1920,1080,669
3755017,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,16,1.36,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,1920,1080,1877
1684094,HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,15.6,4,2.1,Intel,i7,Windows,AMD,dedicated,500,0,0,0,1,0,0,1920,1080,689
3615714,Dell,Inspiron 5577,Gaming,15.6,8,2.56,Intel,i5,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,819
